respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
0,0,0,39.285713,.45454499,2.75,25,25
0,0,0,143,.18181799,2.75,100,100
0,0,0,26.142857,.54545498,2.75,10,10
1,30,1,13.142858,.5,2.5,30,26
0,0,0,103.85714,.25,3,20,16.666666
1,10,0,103.85714,.27272701,2.75,10,10
0,0,0,65.428574,.33333299,3,10,12.5
0,0,0,129.14285,.18181799,2.75,25,25
0,0,0,77.14286,.45454499,2.75,10,10
0,0,0,103.85714,.18181799,2.75,25,25
0,0,0,77.14286,.45454499,2.75,10,10
0,0,0,143,.18181799,2.75,25,25
0,0,0,51.285713,.36363599,2.75,10,11.25
0,0,0,103.85714,.45454499,2.75,10,10
0,0,0,77.14286,.45454499,2.75,10,10
1,7,0,51.285713,.36363599,2.75,10,10
0,0,0,39.285713,.63636398,2.75,8,6.5
0,0,1,13.142858,.81818199,2.75,5,5
0,0,0,103.85714,.27272701,2.75,25,15
1,15,0,120.14286,.27272701,2.75,10,10
0,0,0,103.85714,.41666701,3,10,10
1,5,1,13.142858,.81818199,2.75,5,5
1,25,0,103.85714,.30000001,2.5,25,18.333334
1,10,0,26.142857,.72727299,2.75,5,5.6666665
1,5,0,26.142857,.81818199,2.75,5,5.8333335
0,0,0,26.142857,.36363599,2.75,10,10
0,0,0,51.285713,.33333299,3,15,15
0,0,1,13.142858,.54545498,2.75,10,10
0,0,1,13.142858,1,2.75,5,5
1,5,1,13.142858,.81818199,2.75,5,5.5
1,5,1,13.142858,1,2.75,5,5
1,5,0,26.142857,.63636398,2.75,5,6.5
0,0,0,77.14286,.27272701,2.75,20,20
1,5,1,13.142858,.81818199,2.75,5,5
1,5,0,26.142857,.81818199,2.75,5,5.8333335
0,0,1,13.142858,.909091,2.75,5,5
1,5,1,13.142858,.909091,2.75,5,5
1,10,0,39.285713,.63636398,2.75,10,6.25
0,0,0,120.14286,.25,3,25,16.666666
0,0,0,51.285713,.18181799,2.75,25,20
0,0,0,103.85714,.27272701,2.75,15,15
1,25,0,39.285713,.69999999,2.5,25,26.5
1,25,0,26.142857,.80000001,2.5,25,25
1,25,1,13.142858,.69999999,2.5,50,27.166666
0,0,1,13.142858,.30000001,2.5,100,100
1,30,1,13.142858,.80000001,2.5,30,29.375
1,25,1,26.142857,.80000001,2.5,50,33.166668
1,25,1,26.142857,.89999998,2.5,25,25
0,0,1,13.142858,.909091,2.75,15,27
0,0,0,39.285713,.54545498,2.75,40,41.666668
1,10,0,103.85714,.36363599,2.75,10,10
1,25,0,26.142857,.81818199,2.75,25,24.5
1,10,0,26.142857,.909091,2.75,10,32
1,20,1,13.142858,.89999998,2.5,20,21.111111
0,0,1,13.142858,.80000001,2.5,30,28.75
1,30,1,13.142858,.80000001,2.5,25,23.166666
1,20,1,13.142858,.89999998,2.5,20,18.333334
0,0,1,13.142858,.80000001,2.5,25,23.166666
1,50,0,51.285713,.45454499,2.75,50,50
0,0,0,39.285713,.30000001,2.5,100,100
0,0,0,26.142857,.72727299,2.75,5,5
1,50,1,13.142858,.80000001,2.5,50,46.833332
0,0,0,26.142857,.5,2.5,100,90
0,0,0,26.142857,.69999999,2.5,25,25
0,0,0,51.285713,.18181799,2.75,15,12.5
1,50,1,13.142858,.63636398,2.75,50,71.5
1,100,1,39.285713,.36363599,2.75,100,100
1,50,1,26.142857,.69999999,2.5,50,57.166668
0,0,0,39.285713,.60000002,2.5,75,75
1,40,0,51.285713,.69999999,2.5,40,40
1,120,0,26.142857,.30000001,2.5,120,113.33334
0,0,1,13.142858,.60000002,2.5,50,50
0,0,0,39.285713,.40000001,2.5,100,100
1,100,0,26.142857,.30000001,2.5,100,100
1,40,0,39.285713,.72727299,2.75,40,42.5
0,0,1,13.142858,.89999998,2.5,30,37.75
0,0,0,51.285713,.80000001,2.5,35,46.833332
0,0,0,51.285713,.36363599,2.75,10,10
1,10,0,51.285713,.5,2,10,10
1,25,0,51.285713,.35714301,3.5,25,25
0,0,0,51.285713,.42857099,1.75,5,4
0,0,0,158,.142857,1.75,12,12
1,10,0,143,.142857,1.75,5,5
0,0,0,65.428574,.285714,1.75,10,7.5
1,5,0,51.285713,.285714,1.75,5,5
0,0,1,13.142858,.285714,1.75,7,7
1,2,1,13.142858,.42857099,1.75,2,3
0,0,0,65.428574,.285714,1.75,5,7.5
1,2,1,13.142858,.285714,1.75,5,5
0,0,1,13.142858,.85714298,1.75,2,2
0,0,0,51.285713,.42857099,1.75,5,4
1,5,0,103.85714,.285714,1.75,5,5
0,0,1,13.142858,.42857099,1.75,5,5
0,0,0,158,.142857,1.75,15,15
0,0,0,103.85714,.285714,1.75,10,7.5
0,0,0,180,.2,1.25,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,51.285713,.2,1.25,5,5
1,5,0,143,.285714,1.75,5,5
1,5,0,103.85714,.285714,1.75,5,5
0,0,0,129.14285,.142857,1.75,15,15
0,0,0,103.85714,.42857099,1.75,5,5
0,0,1,13.142858,.2,1.25,5,5
0,0,0,120.14286,.285714,1.75,5,7.5
0,0,0,154.28572,.166667,1.5,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,15,15
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,117.14286,.2,1.25,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,154.28572,.166667,1.5,10,10
0,0,0,117.14286,.2,1.25,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,15,15
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,154.28572,.166667,1.5,10,10
0,0,0,158,.142857,1.75,20,20
0,0,0,143,.285714,1.75,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,51.285713,.285714,1.75,10,10
0,0,0,103.85714,.285714,1.75,10,10
0,0,0,103.85714,.285714,1.75,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,143,.285714,1.75,10,10
1,10,0,158,.142857,1.75,10,10
0,0,1,13.142858,.285714,1.75,10,10
0,0,0,26.142857,.33333299,1.5,10,10
1,10,0,158,.142857,1.75,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,20,20
0,0,0,51.285713,.25,2,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,117.14286,.142857,1.75,20,20
0,0,0,117.14286,.166667,1.5,10,10
0,0,0,103.85714,.285714,1.75,10,10
0,0,0,26.142857,.57142901,1.75,5,5
0,0,0,103.85714,.285714,1.75,10,10
0,0,0,26.142857,.5,2,5,5
0,0,1,13.142858,.285714,1.75,10,10
0,0,0,51.285713,.25,2,10,10
0,0,0,143,.285714,1.75,10,10
0,0,0,120.14286,.42857099,1.75,5,6.6666665
0,0,1,13.142858,.42857099,1.75,5,5
0,0,0,51.285713,.33333299,1.5,10,10
0,0,0,103.85714,.375,2,5,5
0,0,0,65.428574,.25,2,10,7.5
0,0,1,13.142858,.85714298,1.75,5,3
0,0,0,51.285713,.57142901,1.75,5,4.5
0,0,0,143,.285714,1.75,7,8.5
0,0,0,143,.285714,1.75,10,8.5
0,0,0,158,.142857,1.75,10,10
0,0,0,65.428574,.42857099,1.75,5,6.6666665
0,0,0,26.142857,.33333299,1.5,10,7.5
0,0,0,154.28572,.142857,1.75,15,15
0,0,0,158,.142857,1.75,15,15
0,0,1,13.142858,.66666698,.75,200,150
0,0,1,26.142857,.5,1.5,10,6.6666665
1,10,0,103.85714,.142857,1.75,10,10
1,5,0,103.85714,.42857099,1.75,5,5
1,50,1,51.285713,.75,1,50,50
0,0,0,158,.142857,1.75,15,15
0,0,1,13.142858,.285714,1.75,10,10
1,5,0,129.14285,.285714,1.75,5,7.5
0,0,0,26.142857,.285714,1.75,10,10
1,10,0,103.85714,.142857,1.75,10,10
1,5,1,13.142858,.42857099,1.75,5,5
0,0,0,26.142857,.66666698,.75,100,100
1,5,0,65.428574,.42857099,1.75,5,5
1,50,1,13.142858,1,.75,50,50
0,0,0,51.285713,.285714,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,143,.285714,1.75,2,3.5
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,65.428574,.285714,1.75,5,5
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,103.85714,.285714,1.75,5,5
0,0,0,143,.142857,1.75,10,10
1,5,0,65.428574,.142857,1.75,5,5
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,143,.285714,1.75,5,5
1,5,0,65.428574,.142857,1.75,5,5
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,120.14286,.285714,1.75,5,5
0,0,0,129.14285,.285714,1.75,5,5
0,0,0,143,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,143,.166667,1.5,10,10
0,0,0,103.85714,.142857,1.75,20,20
0,0,0,143,.166667,1.5,10,10
0,0,0,143,.285714,1.75,2,3.5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,129.14285,.285714,1.75,4,4
0,0,0,103.85714,.57142901,1.75,2,2
0,0,0,143,.285714,1.75,5,3.5
0,0,0,158,.142857,1.75,7,7
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,65.428574,.40000001,1.25,5,5
0,0,0,103.85714,.2,1.25,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,195,.142857,1.75,7,7
0,0,0,103.85714,.57142901,1.75,2,2
0,0,0,103.85714,.2,1.25,10,10
0,0,0,117.14286,.2,1.25,10,10
0,0,0,103.85714,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,65.428574,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,65.428574,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,103.85714,.2,1.25,10,10
0,0,0,168.42857,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,103.85714,.285714,1.75,5,5
0,0,0,117.14286,.2,1.25,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,158,.2,1.25,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.166667,1.5,10,10
0,0,0,158,.166667,1.5,10,10
0,0,0,103.85714,.2,1.25,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.166667,1.5,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,103.85714,.142857,1.75,20,20
0,0,0,143,.285714,1.75,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,117.14286,.2,1.25,5,5
0,0,0,103.85714,.2,1.25,5,5
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
1,3,0,103.85714,.2,1.25,2,2
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,158,.166667,1.5,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,195,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
1,5,0,103.85714,.142857,1.75,5,5
0,0,0,143,.142857,1.75,10,10
0,0,1,13.142858,.142857,1.75,10,10
0,0,0,120.14286,.142857,1.75,10,10
0,0,0,158,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,120.14286,.60000002,1.25,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,120.14286,.60000002,1.25,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,129.14285,.285714,1.75,5,5
0,0,0,51.285713,.2,1.25,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,103.85714,.142857,1.75,10,10
0,0,0,143,.142857,1.75,10,10
0,0,0,129.14285,.142857,1.75,10,10
0,0,0,158,.166667,1.5,10,10
0,0,0,103.85714,.142857,1.75,20,20
1,5,0,26.142857,.57142901,1.75,5,6.25
0,0,0,154.28572,.166667,1.5,10,10
1,15,0,51.285713,.33333299,.75,25,25
0,0,0,65.428574,.42857099,1.75,10,10
0,0,0,103.85714,.25,2,15,15
0,0,0,143,.125,2,30,30
0,0,1,13.142858,.285714,1.75,10,10
1,10,0,51.285713,.285714,1.75,10,10
0,0,0,51.285713,.42857099,1.75,10,10
0,0,0,51.285713,.42857099,1.75,10,10
0,0,0,26.142857,.42857099,1.75,10,10
0,0,0,26.142857,.42857099,1.75,10,10
1,10,1,13.142858,.285714,1.75,10,10
0,0,0,51.285713,.5,1.5,10,10
1,10,1,13.142858,1,.75,10,10
1,10,1,13.142858,.66666698,.75,10,10
0,0,0,26.142857,.5,1.5,10,10
0,0,1,13.142858,.66666698,.75,15,20
0,0,1,13.142858,1,.75,10,10
1,10,0,26.142857,.66666698,.75,10,10
0,0,0,65.428574,.42857099,1.75,10,10
0,0,0,51.285713,.42857099,1.75,10,10
0,0,0,65.428574,.42857099,1.75,10,10
0,0,0,51.285713,.42857099,1.75,10,10
1,10,1,13.142858,1,.75,10,10
0,0,0,26.142857,.5,1.5,10,10
0,0,0,65.428574,.42857099,1.75,10,10
0,0,0,143,.142857,1.75,5,5
1,10,0,26.142857,.66666698,.75,10,10
0,0,1,13.142858,.66666698,.75,25,25
1,10,1,13.142858,.285714,1.75,10,10
0,0,0,103.85714,.142857,1.75,25,25
1,10,1,13.142858,1,.75,10,10
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.166667,1.5,10,10
1,25,0,51.285713,.33333299,.75,25,25
0,0,0,26.142857,.66666698,.75,25,25
1,10,1,13.142858,1,.75,10,10
0,0,0,103.85714,.142857,1.75,25,25
1,10,1,13.142858,1,.75,10,10
0,0,0,103.85714,.142857,1.75,25,25
1,10,0,143,.285714,1.75,10,10
1,25,0,65.428574,.25,1,25,25
0,0,0,51.285713,.33333299,1.5,5,5
0,0,0,51.285713,.42857099,1.75,10,10
0,0,0,65.428574,.75,1,25,15
0,0,1,13.142858,1,.75,10,10
1,15,1,13.142858,.40000001,1.25,10,10
0,0,1,51.285713,.85714298,1.75,5,5
0,0,0,120.14286,.42857099,1.75,10,10
1,10,0,120.14286,.40000001,1.25,15,12.5
0,0,1,51.285713,.80000001,1.25,10,8.75
1,5,0,26.142857,.71428603,1.75,5,5
0,0,0,103.85714,.42857099,1.75,10,10
0,0,0,129.14285,.166667,1.5,10,10
0,0,0,143,.142857,1.75,7,7
0,0,0,65.428574,.33333299,1.5,25,20
1,10,1,51.285713,.75,1,7,8
0,0,1,13.142858,.57142901,1.75,10,10
1,10,1,13.142858,.42857099,1.75,10,10
0,0,1,51.285713,.57142901,1.75,10,10
1,10,0,65.428574,.42857099,1.75,10,10
0,0,0,77.14286,.33333299,1.5,10,17.5
1,2,1,13.142858,1,.75,10,10
1,10,0,103.85714,.42857099,1.75,10,10
1,7,1,26.142857,.57142901,1.75,10,7.5
0,0,0,26.142857,.5,1.5,10,11.666667
1,10,0,26.142857,.66666698,1.5,10,7.5
0,0,0,51.285713,.285714,1.75,25,20
1,10,1,13.142858,1,.75,10,10
0,0,1,13.142858,.83333302,1.5,5,8
1,15,0,103.85714,.142857,1.75,25,25
0,0,0,26.142857,.66666698,1.5,5,7.5
0,0,0,103.85714,.57142901,1.75,10,10.5
0,0,0,51.285713,.5,1.5,20,13.333333
0,0,0,90,.285714,1.75,15,20
0,0,0,51.285713,.42857099,1.75,15,13.333333
1,10,1,13.142858,.66666698,.75,10,10
0,0,1,13.142858,.57142901,1.75,10,10
1,5,1,13.142858,1,1.5,5,5
0,0,0,65.428574,.285714,1.75,15,20
0,0,0,65.428574,.25,2,25,17.5
1,10,0,77.14286,.33333299,1.5,10,12.5
1,10,0,51.285713,.33333299,1.5,10,10
0,0,0,65.428574,.285714,1.75,10,17.5
1,7,1,13.142858,.66666698,.75,15,10
0,0,0,77.14286,.71428603,1.75,7,6.1999984
0,0,0,26.142857,.66666698,.75,15,12.5
0,0,0,26.142857,.66666698,.75,10,17.5
1,10,1,13.142858,.66666698,.75,10,12.5
0,0,0,26.142857,.66666698,.75,10,17.5
0,0,1,13.142858,.66666698,.75,25,25
1,10,1,13.142858,.285714,1.75,12,12
1,10,1,51.285713,.75,1,10,10
1,10,1,51.285713,.75,1,10,10
0,0,0,51.285713,.42857099,1.75,10,10
0,0,1,51.285713,.71428603,1.75,10,6.4000001
1,7,0,65.428574,.42857099,1.75,10,8.333333
1,15,0,103.85714,.285714,1.75,10,10
1,10,0,77.14286,.5,1,10,12.5
0,0,0,77.14286,.5,1,10,17.5
1,5,1,13.142858,.66666698,1.5,5,6.25
0,0,1,13.142858,.285714,1.75,25,17.5
0,0,0,143,.33333299,1.5,10,17.5
1,10,0,51.285713,.285714,1.75,10,12.5
0,0,0,51.285713,.71428603,1.75,10,7
1,5,1,51.285713,.85714298,1.75,5,5
1,10,0,65.428574,.5,1,10,12.5
0,0,0,143,.142857,1.75,35,35
0,0,1,13.142858,.285714,1.75,25,17.5
1,5,1,13.142858,.57142901,1.75,5,7.5
0,0,1,13.142858,1,.75,10,10
1,25,0,26.142857,.66666698,.75,50,37.5
0,0,0,158,.142857,1.75,25,25
1,5,1,13.142858,.57142901,1.75,5,5
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
1,25,0,39.285713,.33333299,.75,50,50
1,50,1,13.142858,.66666698,.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,117.14286,.142857,1.75,25,25
1,5,0,51.285713,.42857099,1.75,10,6.6666665
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,158,.142857,1.75,25,25
0,0,0,129.14285,.42857099,1.75,5,8.333333
0,0,0,158,.142857,1.75,25,25
0,0,0,65.428574,.42857099,1.75,2,2
0,0,1,13.142858,1,.75,25,25
0,0,1,13.142858,.66666698,.75,30,32.5
1,25,1,13.142858,1,.75,25,25
1,50,0,51.285713,.33333299,.75,50,50
0,0,1,13.142858,.66666698,1.5,2,5.5
0,0,0,26.142857,.57142901,1.75,5,5.5
1,5,0,26.142857,.42857099,1.75,10,5.6666665
0,0,0,103.85714,.142857,1.75,25,25
1,5,0,51.285713,.57142901,1.75,5,5
1,25,1,13.142858,1,.75,25,25
0,0,0,65.428574,.285714,1.75,10,10
0,0,1,13.142858,1,.75,50,41.666668
0,0,0,143,.142857,1.75,25,25
0,0,0,51.285713,.285714,1.75,10,12.5
0,0,0,26.142857,.66666698,.75,50,50
1,25,1,13.142858,1,.75,25,25
1,10,0,143,.285714,1.75,5,7.5
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,51.285713,.33333299,.75,100,100
0,0,0,143,.285714,1.75,10,12.5
0,0,0,143,.285714,1.75,10,12.5
1,15,0,143,.142857,1.75,10,10
1,5,1,13.142858,.57142901,1.75,5,5
0,0,1,13.142858,1,.75,25,33.333332
0,0,0,51.285713,.33333299,.75,50,50
1,5,0,26.142857,.57142901,1.75,5,5
0,0,0,26.142857,.66666698,.75,50,50
0,0,0,154.28572,.166667,1.5,10,10
1,20,1,51.285713,.75,1,15,11.666667
1,10,1,51.285713,1,1,10,13.75
0,0,0,158,.166667,1.5,10,10
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,26.142857,.66666698,.75,25,17.5
1,15,1,26.142857,.75,1,20,16.666666
0,0,0,26.142857,.60000002,1.25,10,10
1,25,0,103.85714,.5,1,25,25
0,0,0,65.428574,.40000001,1.25,10,15
1,10,1,13.142858,1,.75,10,10
0,0,0,26.142857,.66666698,.75,15,20
0,0,1,51.285713,1,1,25,17.5
1,30,0,51.285713,.33333299,.75,30,30
1,5,1,13.142858,.57142901,1.75,5,5
0,0,0,103.85714,.142857,1.75,20,20
1,15,1,13.142858,.66666698,.75,25,20
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.60000002,1.25,10,10
0,0,1,51.285713,.40000001,1.25,10,17.5
0,0,0,103.85714,.142857,1.75,25,25
1,25,1,26.142857,1,1,10,7.5
0,0,0,103.85714,.142857,1.75,25,25
0,0,1,13.142858,.60000002,1.25,10,10
1,25,0,51.285713,.33333299,.75,30,30
0,0,1,51.285713,1,1,15,15
0,0,0,103.85714,.142857,1.75,25,25
0,0,1,13.142858,1,.75,25,25
0,0,1,51.285713,.60000002,1.25,10,10
0,0,0,103.85714,.142857,1.75,25,25
1,15,0,77.14286,.75,1,25,20
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,26.142857,.66666698,.75,25,25
1,25,1,51.285713,.75,1,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,154.28572,.166667,1.5,10,10
0,0,0,103.85714,.142857,1.75,25,25
0,0,1,13.142858,.66666698,.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,26.142857,.66666698,.75,50,37.5
0,0,0,103.85714,.142857,1.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
1,25,0,26.142857,.66666698,.75,25,25
0,0,0,103.85714,.142857,1.75,25,25
1,20,1,13.142858,1,.75,25,20
0,0,0,103.85714,.142857,1.75,25,25
1,25,0,26.142857,.66666698,.75,25,25
0,0,0,154.28572,.166667,1.5,10,10
0,0,0,154.28572,.166667,1.5,10,10
1,25,0,26.142857,.66666698,.75,25,25
0,0,0,65.428574,.142857,1.75,7,7
0,0,0,103.85714,.166667,1.5,15,15
0,0,0,103.85714,.2,1.25,10,10
0,0,0,26.142857,.40000001,1.25,15,15
0,0,1,13.142858,.33333299,1.5,15,15
0,0,0,103.85714,.33333299,1.5,5,7.5
0,0,0,120.14286,.5,1.5,15,11.666667
1,5,0,26.142857,.60000002,1.25,5,5
0,0,0,143,.166667,1.5,15,15
0,0,0,77.14286,.33333299,1.5,20,15
1,25,0,65.428574,.2,1.25,10,10
1,10,0,65.428574,.33333299,1.5,10,10
0,0,0,26.142857,.5,1.5,10,10
1,10,0,51.285713,.33333299,1.5,10,10
0,0,0,168.42857,.33333299,1.5,15,17.5
0,0,0,143,.33333299,1.5,10,17.5
1,10,0,103.85714,.83333302,1.5,10,6
0,0,0,77.14286,.33333299,1.5,25,17.5
0,0,1,13.142858,.40000001,1.25,25,17.5
1,20,0,103.85714,.2,1.25,10,10
1,10,1,51.285713,.5,1.5,10,10
0,0,0,120.14286,.66666698,1.5,10,10
1,10,1,13.142858,.80000001,1.25,5,6.25
0,0,0,51.285713,.33333299,1.5,25,17.5
1,5,1,13.142858,.33333299,1.5,5,5
1,10,0,51.285713,.5,1.5,5,8.333333
1,10,0,26.142857,.60000002,1.25,10,8.333333
1,10,1,13.142858,.83333302,1.5,5,5
0,0,0,26.142857,.5,1.5,10,10
1,10,1,13.142858,.40000001,1.25,10,10
0,0,0,103.85714,.166667,1.5,25,25
0,0,0,26.142857,.5,1.5,10,10
1,2,1,51.285713,1,1.5,2,4.5
0,0,0,103.85714,.66666698,1.5,6,7
0,0,0,143,.33333299,1.5,20,15
0,0,1,51.285713,.5,1.5,10,10
1,5,1,51.285713,.83333302,1.5,5,5
0,0,1,51.285713,.5,1.5,10,10
0,0,1,51.285713,1,1.5,5,6.6666665
0,0,1,13.142858,.5,1.5,10,10
1,7,0,26.142857,.66666698,1.5,5,5
0,0,1,51.285713,1,1.5,5,4.5
0,0,0,103.85714,.166667,1.5,25,25
0,0,1,51.285713,.83333302,1.5,5,6
0,0,1,26.142857,.5,1.5,10,10
0,0,1,13.142858,.5,1.5,10,10
0,0,0,103.85714,.5,1.5,10,10
1,10,0,51.285713,.33333299,1.5,10,10
1,5,1,13.142858,.33333299,1.5,5,5
1,10,1,13.142858,.285714,1.75,10,10
1,5,0,51.285713,.60000002,1.25,5,5
0,0,0,51.285713,.40000001,1.25,10,10
1,10,0,103.85714,.2,1.25,10,10
1,10,0,51.285713,.40000001,1.25,5,5
0,0,1,13.142858,.5,1.5,10,10
0,0,0,65.428574,.40000001,1.25,10,10
1,10,0,103.85714,.2,1.25,10,10
1,10,0,51.285713,.40000001,1.25,10,10
1,10,1,51.285713,.66666698,1.5,10,7.5
0,0,0,51.285713,.33333299,1.5,25,25
1,25,0,180,.166667,1.5,25,25
1,10,1,51.285713,.66666698,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
0,0,0,195,.166667,1.5,50,50
1,10,1,51.285713,.66666698,1.5,10,9.25
0,0,0,103.85714,.33333299,1.5,25,25
0,0,0,143,.33333299,1.5,25,25
1,10,1,51.285713,.66666698,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
0,0,0,103.85714,.33333299,1.5,25,25
1,10,1,51.285713,.66666698,1.5,10,10
0,0,0,103.85714,.166667,1.5,25,25
0,0,1,26.142857,.83333302,1.5,10,10
1,10,1,51.285713,.66666698,1.5,10,10
1,15,0,26.142857,.33333299,1.5,15,15
1,10,1,51.285713,.2,1.25,10,10
1,15,0,103.85714,.42857099,1.75,15,11.666667
0,0,1,51.285713,.60000002,1.25,15,11.666667
